date,country,confirmed,deaths,recovered,active
2020-07-06,Russia,686852,10280.0,453570.0,223002.0
2020-07-07,Russia,693215,10478.0,463103.0,219634.0
2020-07-08,Russia,699749,10650.0,471718.0,217381.0
2020-07-09,Russia,706240,10826.0,480494.0,214920.0
2020-07-10,Russia,712863,11000.0,488234.0,213629.0
2020-07-11,Russia,719449,11188.0,496594.0,211667.0
2020-07-12,Russia,726036,11318.0,500208.0,214510.0
2020-07-13,Russia,732547,11422.0,503168.0,217957.0
2020-07-14,Russia,738787,11597.0,511958.0,215232.0
2020-07-15,Russia,745197,11753.0,522375.0,211069.0
2020-07-16,Russia,751612,11920.0,530801.0,208891.0
2020-07-17,Russia,758001,12106.0,538467.0,207428.0
2020-07-18,Russia,764215,12228.0,545909.0,206078.0
2020-07-19,Russia,770311,12323.0,549387.0,208601.0
2020-07-20,Russia,776212,12408.0,552644.0,211160.0
2020-07-21,Russia,782040,12561.0,561397.0,208082.0
2020-07-22,Russia,787890,12726.0,571049.0,204115.0
2020-07-23,Russia,793720,12873.0,579295.0,201552.0
2020-07-24,Russia,799499,13026.0,587728.0,198745.0
2020-07-25,Russia,805332,13172.0,596064.0,196096.0
2020-07-26,Russia,811073,13249.0,599172.0,198652.0
2020-07-27,Russia,816680,13334.0,602249.0,201097.0
2020-07-28,Russia,822060,13483.0,611109.0,197468.0
2020-07-29,Russia,827509,13650.0,619204.0,194655.0
2020-07-30,Russia,832993,13778.0,628482.0,190733.0
2020-07-31,Russia,838461,13939.0,637217.0,187305.0
2020-08-01,Russia,843890,14034.0,645316.0,184540.0
2020-08-02,Russia,849277,14104.0,648961.0,186212.0
2020-08-03,Russia,854641,14183.0,652372.0,188086.0
2020-08-04,Russia,859762,14327.0,660235.0,185200.0
2020-08-05,Russia,864948,14465.0,667769.0,182714.0
2020-08-06,Russia,870187,14579.0,675069.0,180539.0
2020-08-07,Russia,875378,14698.0,682278.0,178402.0
2020-08-08,Russia,880563,14827.0,688856.0,176880.0
2020-08-09,Russia,885718,14903.0,692059.0,178756.0
2020-08-10,Russia,890799,14973.0,695317.0,180509.0
2020-08-11,Russia,895691,15103.0,701796.0,178792.0
2020-08-12,Russia,900745,15231.0,708900.0,176614.0
2020-08-13,Russia,905762,15353.0,714934.0,175475.0
2020-08-14,Russia,910778,15467.0,721473.0,173838.0
2020-08-15,Russia,915808,15585.0,727895.0,172328.0
2020-08-16,Russia,920719,15653.0,731444.0,173622.0
2020-08-17,Russia,925558,15707.0,734573.0,175278.0
2020-08-18,Russia,930276,15836.0,741045.0,173395.0
2020-08-19,Russia,935066,15951.0,747802.0,171313.0
2020-08-20,Russia,939833,16058.0,753868.0,169907.0
2020-08-21,Russia,944671,16148.0,759639.0,168884.0
2020-08-22,Russia,949531,16268.0,765754.0,167509.0
2020-08-23,Russia,954328,16341.0,768906.0,169081.0
2020-08-24,Russia,959016,16406.0,771357.0,171253.0
2020-08-25,Russia,963655,16524.0,777960.0,169171.0
2020-08-26,Russia,968297,16638.0,784277.0,167382.0
2020-08-27,Russia,972972,16758.0,790629.0,165585.0
2020-08-28,Russia,977730,16866.0,796498.0,164366.0
2020-08-29,Russia,982573,16977.0,802365.0,163231.0
2020-08-31,Russia,992402,17128.0,807339.0,167935.0
2020-09-01,Russia,997072,17250.0,813603.0,166219.0
2020-09-02,Russia,1001965,17365.0,819043.0,165557.0
2020-09-03,Russia,1006923,17479.0,824783.0,164661.0
2020-09-04,Russia,1011987,17598.0,830532.0,163857.0
2020-09-05,Russia,1017131,17707.0,835884.0,163540.0
2020-09-06,Russia,1022228,17768.0,838680.0,165780.0
2020-09-07,Russia,1027334,17818.0,840997.0,168519.0
2020-09-08,Russia,1032354,17939.0,847746.0,166669.0
2020-09-09,Russia,1037526,18080.0,854069.0,165377.0
2020-09-10,Russia,1042836,18207.0,859961.0,164668.0
2020-09-11,Russia,1048257,18309.0,865646.0,164302.0
2020-09-12,Russia,1053663,18426.0,871000.0,164237.0
2020-09-13,Russia,1059024,18517.0,873684.0,166823.0
2020-09-14,Russia,1064438,18573.0,876152.0,169713.0
2020-09-16,Russia,1075485,18853.0,887457.0,169175.0
2020-09-17,Russia,1081152,18996.0,893145.0,169011.0
2020-09-18,Russia,1086955,19128.0,898420.0,169407.0
2020-09-19,Russia,1092915,19270.0,903545.0,170100.0
2020-09-20,Russia,1098958,19349.0,906431.0,173178.0
2020-09-21,Russia,1105048,19420.0,909026.0,176602.0
2020-09-22,Russia,1111157,19575.0,914923.0,176659.0
2020-09-23,Russia,1117487,19720.0,920602.0,177165.0
2020-09-24,Russia,1123976,19867.0,926663.0,177446.0
2020-09-25,Russia,1131088,19973.0,930955.0,180160.0
2020-09-26,Russia,1138509,20140.0,936881.0,181488.0
2020-09-27,Russia,1146273,20239.0,939921.0,186113.0
2020-09-29,Russia,1162428,20456.0,948985.0,192987.0
2020-09-30,Russia,1170799,20630.0,954788.0,195381.0
2020-10-01,Russia,1179634,20796.0,960729.0,198109.0
2020-10-02,Russia,1188928,20981.0,966724.0,201223.0
2020-10-03,Russia,1198663,21153.0,972249.0,205261.0
2020-10-04,Russia,1209039,21260.0,975488.0,212291.0
2020-10-05,Russia,1219796,21375.0,978610.0,219811.0
2020-10-06,Russia,1231277,21559.0,984767.0,224951.0
2020-10-07,Russia,1242258,21755.0,991277.0,229226.0
2020-10-08,Russia,1253603,21939.0,998197.0,233467.0
2020-10-09,Russia,1265572,22137.0,1005199.0,238236.0
2020-10-10,Russia,1278245,22331.0,1011911.0,244003.0
2020-10-11,Russia,1291687,22471.0,1016120.0,253096.0
2020-10-12,Russia,1305093,22594.0,1019905.0,262594.0
2020-10-13,Russia,1318783,22834.0,1027348.0,268601.0
2020-10-14,Russia,1332824,23069.0,1035141.0,274614.0
2020-10-15,Russia,1346380,23350.0,1043431.0,279599.0
2020-10-16,Russia,1361317,23580.0,1051780.0,285957.0
2020-10-17,Russia,1376020,23857.0,1060279.0,291891.0
2020-10-18,Russia,1390824,24039.0,1065608.0,301258.0
2020-10-19,Russia,1406667,24205.0,1070920.0,311542.0
2020-10-20,Russia,1422775,24473.0,1080461.0,317841.0
2020-10-21,Russia,1438219,24786.0,1091264.0,322169.0
2020-10-22,Russia,1453923,25072.0,1102564.0,326287.0
2020-10-23,Russia,1471000,25353.0,1113736.0,331911.0
2020-10-24,Russia,1487260,25647.0,1125155.0,336458.0
2020-10-25,Russia,1503652,25875.0,1132790.0,344987.0
2020-10-26,Russia,1520800,26092.0,1140333.0,354375.0
2020-10-27,Russia,1537142,26409.0,1152848.0,357885.0
2020-10-28,Russia,1553028,26752.0,1164915.0,361361.0
2020-10-29,Russia,1570446,27111.0,1179465.0,363870.0
2020-10-30,Russia,1588433,27462.0,1193867.0,367104.0
2020-10-31,Russia,1606267,27787.0,1208440.0,370040.0
2020-11-01,Russia,1624648,28026.0,1218619.0,378003.0
2020-11-02,Russia,1642665,28264.0,1228921.0,385480.0
2020-11-03,Russia,1661096,28611.0,1244012.0,388473.0
2020-11-04,Russia,1680579,28996.0,1259194.0,392389.0
2020-11-05,Russia,1699695,29285.0,1271349.0,399061.0
2020-11-06,Russia,1720063,29654.0,1288096.0,402313.0
2020-11-07,Russia,1740172,30010.0,1304607.0,405555.0
2020-11-08,Russia,1760420,30292.0,1315928.0,414200.0
2020-11-09,Russia,1781997,30546.0,1326568.0,424883.0
2020-11-10,Russia,1802762,30899.0,1341868.0,429995.0
2020-11-11,Russia,1822345,31326.0,1360049.0,430970.0
2020-11-12,Russia,1843678,31755.0,1378463.0,433460.0
2020-11-13,Russia,1865395,32156.0,1396851.0,436388.0
2020-11-14,Russia,1887836,32536.0,1415213.0,440087.0
2020-11-15,Russia,1910149,32885.0,1429565.0,447699.0
2020-11-16,Russia,1932711,33184.0,1443393.0,456134.0
2020-11-17,Russia,1954912,33619.0,1465051.0,456242.0
2020-11-18,Russia,1975629,34068.0,1489893.0,451668.0
2020-11-19,Russia,1998966,34525.0,1514945.0,449496.0
2020-11-20,Russia,2023025,34980.0,1539352.0,448693.0
2020-11-21,Russia,2047563,35442.0,1564897.0,447224.0
2020-11-22,Russia,2071858,35838.0,1582768.0,453252.0
2020-11-23,Russia,2096749,36192.0,1598723.0,461834.0
2020-11-24,Russia,2120836,36675.0,1621465.0,462696.0
2020-11-25,Russia,2144229,37173.0,1646737.0,460319.0
2020-11-26,Russia,2169424,37688.0,1671349.0,460387.0
2020-11-27,Russia,2196691,38175.0,1697618.0,460898.0
2020-11-28,Russia,2223500,38676.0,1724416.0,460408.0
2020-11-29,Russia,2249890,39127.0,1746279.0,464484.0
2020-11-30,Russia,2275936,39491.0,1763493.0,472952.0
2020-12-01,Russia,2302062,40050.0,1787962.0,474050.0
2020-12-02,Russia,2327105,40630.0,1814442.0,472033.0
2020-12-03,Russia,2354934,41173.0,1843526.0,470235.0
2020-12-04,Russia,2382012,41730.0,1872214.0,468068.0
2020-12-05,Russia,2410462,42228.0,1899474.0,468760.0
2020-12-06,Russia,2439163,42675.0,1920744.0,475744.0
2020-12-07,Russia,2466961,43122.0,1939393.0,484446.0
2020-12-08,Russia,2492713,43674.0,1963864.0,485175.0
2020-12-09,Russia,2518551,44220.0,1989710.0,484621.0
2020-12-10,Russia,2546113,44769.0,2015137.0,486207.0
2020-12-11,Russia,2574319,45370.0,2041006.0,487943.0
2020-12-12,Russia,2602048,45923.0,2066710.0,489415.0
2020-12-13,Russia,2629699,46404.0,2086887.0,496408.0
2020-12-14,Russia,2656601,46846.0,2105414.0,504341.0
2020-12-15,Russia,2682866,47410.0,2129806.0,505650.0
2020-12-16,Russia,2708940,47994.0,2155842.0,505104.0
2020-12-17,Russia,2736727,48568.0,2181696.0,506463.0
2020-12-18,Russia,2764843,49170.0,2207398.0,508275.0
2020-12-19,Russia,2792615,49744.0,2233060.0,509811.0
2020-12-20,Russia,2821125,50242.0,2253826.0,517057.0
2020-12-21,Russia,2850042,50723.0,2273510.0,525809.0
2020-12-22,Russia,2878382,51274.0,2297289.0,529819.0
2020-12-23,Russia,2905196,51810.0,2321362.0,532024.0
2020-12-24,Russia,2934695,52434.0,2347700.0,534561.0
2020-12-25,Russia,2963290,52985.0,2374589.0,535716.0
2020-12-26,Russia,2992123,53539.0,2402122.0,536462.0
2020-12-27,Russia,3019972,54080.0,2426094.0,539798.0
2020-12-28,Russia,3047335,54559.0,2446412.0,546364.0
2020-12-29,Russia,3073923,55107.0,2470783.0,548033.0
2020-12-30,Russia,3100018,55692.0,2499465.0,544861.0
2020-12-31,Russia,3127347,56271.0,2527722.0,543354.0
2020-02-01,Spain,8,0.0,0.0,8.0
2020-02-09,Spain,12,0.0,0.0,12.0
2020-02-15,Spain,20,0.0,20.0,0.0
2020-02-25,Spain,6,0.0,2.0,4.0
2020-02-26,Spain,13,0.0,2.0,11.0
2020-02-27,Spain,15,0.0,2.0,13.0
2020-02-28,Spain,32,0.0,2.0,30.0
2020-02-29,Spain,45,0.0,2.0,43.0
2020-03-01,Spain,84,0.0,2.0,82.0
2020-03-02,Spain,120,0.0,2.0,118.0
2020-03-03,Spain,165,1.0,2.0,162.0
2020-03-04,Spain,222,2.0,2.0,218.0
2020-03-05,Spain,259,3.0,2.0,254.0
2020-03-06,Spain,400,5.0,2.0,393.0
2020-03-07,Spain,500,10.0,30.0,460.0
2020-03-08,Spain,673,17.0,30.0,626.0
2020-03-09,Spain,1073,28.0,32.0,1013.0
2020-03-10,Spain,1695,35.0,32.0,1628.0
2020-03-11,Spain,7509,187.0,376.0,6946.0
2020-03-12,Spain,2277,55.0,183.0,2039.0
2020-03-14,Spain,6391,195.0,517.0,5679.0
2020-03-15,Spain,7798,289.0,517.0,6992.0
2020-03-16,Spain,9942,342.0,530.0,9070.0
2020-03-17,Spain,11748,533.0,1028.0,10187.0
2020-03-18,Spain,13910,623.0,1081.0,12206.0
2020-03-19,Spain,17963,830.0,1107.0,16026.0
2020-03-20,Spain,20410,1043.0,1588.0,17779.0
2020-03-21,Spain,25374,1375.0,2125.0,21874.0
2020-03-22,Spain,28603,1756.0,2125.0,24722.0
2020-03-23,Spain,35136,2311.0,3355.0,29470.0
2020-03-24,Spain,39885,2808.0,3794.0,33283.0
2020-03-25,Spain,49515,3647.0,5367.0,40501.0
2020-03-26,Spain,57786,4365.0,7015.0,46406.0
2020-03-27,Spain,65719,5138.0,9357.0,51224.0
2020-03-28,Spain,73235,5982.0,12285.0,54968.0
2020-03-29,Spain,80110,6803.0,14709.0,58598.0
2020-03-30,Spain,87956,7716.0,16780.0,63460.0
2020-03-31,Spain,95923,8464.0,19259.0,68200.0
2020-04-01,Spain,104118,9387.0,22647.0,72084.0
2020-04-02,Spain,112065,10348.0,26743.0,74974.0
2020-04-03,Spain,119199,11198.0,30513.0,77488.0
2020-04-04,Spain,126168,11947.0,34219.0,80002.0
2020-04-05,Spain,131646,12641.0,38080.0,80925.0
2020-04-06,Spain,136675,13341.0,40437.0,82897.0
2020-04-07,Spain,141942,14045.0,43208.0,84689.0
2020-04-08,Spain,148220,14792.0,48021.0,85407.0
2020-04-09,Spain,153222,15447.0,52165.0,85610.0
2020-04-10,Spain,158273,16081.0,55668.0,86524.0
2020-04-11,Spain,163027,16606.0,59109.0,87312.0
2020-04-12,Spain,166831,17209.0,62391.0,87231.0
2020-04-13,Spain,170099,17756.0,64727.0,87616.0
2020-04-14,Spain,172541,18056.0,67504.0,86981.0
2020-04-15,Spain,177644,18708.0,70853.0,88083.0
2020-04-16,Spain,184948,19315.0,74797.0,90836.0
2020-04-17,Spain,190839,20002.0,74797.0,96040.0
2020-04-18,Spain,191726,20043.0,74797.0,96886.0
2020-04-19,Spain,198674,20453.0,77357.0,100864.0
2020-04-20,Spain,200210,20852.0,80587.0,98771.0
2020-04-21,Spain,204178,21282.0,82514.0,100382.0
2020-04-22,Spain,208389,21717.0,85915.0,100757.0
2020-04-23,Spain,213024,22157.0,89250.0,101617.0
2020-04-24,Spain,219764,22524.0,92355.0,104885.0
2020-04-25,Spain,223759,22902.0,95708.0,105149.0
2020-04-26,Spain,226629,23190.0,117727.0,85712.0
2020-04-27,Spain,229422,23521.0,120832.0,85069.0
2020-04-28,Spain,232128,23822.0,123903.0,84403.0
2020-04-29,Spain,236899,24275.0,132929.0,79695.0
2020-04-30,Spain,213435,24543.0,112050.0,76842.0
2020-05-01,Spain,213435,24543.0,112050.0,76842.0
2020-05-02,Spain,216582,25100.0,117248.0,74234.0
2020-05-03,Spain,217466,25264.0,118902.0,73300.0
2020-05-04,Spain,218011,25428.0,121343.0,71240.0
2020-05-05,Spain,219329,25613.0,123486.0,70230.0
2020-05-06,Spain,220325,25857.0,126002.0,68466.0
2020-05-07,Spain,221447,26070.0,128511.0,66866.0
2020-05-08,Spain,222857,26299.0,131148.0,65410.0
2020-05-09,Spain,223578,26478.0,133952.0,63148.0
2020-05-10,Spain,224350,26621.0,136166.0,61563.0
2020-05-11,Spain,227436,26744.0,137139.0,63553.0
2020-05-12,Spain,228030,26920.0,138980.0,62130.0
2020-05-13,Spain,228691,27104.0,140823.0,60764.0
2020-05-14,Spain,229540,27321.0,143374.0,58845.0
2020-05-15,Spain,230183,27459.0,144783.0,57941.0
2020-05-16,Spain,230698,27563.0,146446.0,56689.0
2020-05-17,Spain,230698,27563.0,146446.0,56689.0
2020-05-18,Spain,231606,27709.0,150376.0,53521.0
2020-05-19,Spain,232037,27778.0,150376.0,53883.0
2020-05-20,Spain,232555,27888.0,150376.0,54291.0
2020-05-21,Spain,233037,27940.0,150376.0,54721.0
2020-05-22,Spain,234824,28628.0,150376.0,55820.0
2020-05-23,Spain,235290,28678.0,150376.0,56236.0
2020-05-24,Spain,235772,28752.0,150376.0,56644.0
2020-05-25,Spain,235400,26834.0,150376.0,58190.0
2020-05-26,Spain,236259,27117.0,150376.0,58766.0
2020-05-27,Spain,236259,27117.0,150376.0,58766.0
2020-05-28,Spain,237906,27119.0,150376.0,60411.0
2020-05-29,Spain,238564,27121.0,150376.0,61067.0
2020-05-30,Spain,239228,27125.0,150376.0,61727.0
2020-05-31,Spain,239479,27127.0,150376.0,61976.0
2020-06-01,Spain,239638,27127.0,150376.0,62135.0
2020-06-02,Spain,239932,27127.0,150376.0,62429.0
2020-06-03,Spain,240326,27128.0,150376.0,62822.0
2020-06-04,Spain,240660,27133.0,150376.0,63151.0
2020-06-05,Spain,240978,27134.0,150376.0,63468.0
2020-06-06,Spain,241310,27135.0,150376.0,63799.0
2020-06-07,Spain,241550,27136.0,150376.0,64038.0
2020-06-08,Spain,241717,27136.0,150376.0,64205.0
2020-06-09,Spain,241966,27136.0,150376.0,64454.0
2020-06-10,Spain,242280,27136.0,150376.0,64768.0
2020-06-11,Spain,242707,27136.0,150376.0,65195.0
2020-06-12,Spain,243209,27136.0,150376.0,65697.0
2020-06-13,Spain,243605,27136.0,150376.0,66093.0
2020-06-14,Spain,243928,27136.0,150376.0,66416.0
2020-06-15,Spain,244109,27136.0,150376.0,66597.0
2020-06-16,Spain,244328,27136.0,150376.0,66816.0
2020-06-17,Spain,244683,27136.0,150376.0,67171.0
2020-06-18,Spain,245268,27136.0,150376.0,67756.0
2020-06-19,Spain,245575,28315.0,150376.0,66884.0
2020-06-20,Spain,245938,28322.0,150376.0,67240.0
2020-06-21,Spain,246272,28323.0,150376.0,67573.0
2020-06-22,Spain,246504,28324.0,150376.0,67804.0
2020-06-23,Spain,246752,28325.0,150376.0,68051.0
2020-06-24,Spain,247086,28327.0,150376.0,68383.0
2020-06-25,Spain,247486,28330.0,150376.0,68780.0
2020-06-26,Spain,247905,28338.0,150376.0,69191.0
2020-06-27,Spain,248469,28341.0,150376.0,69752.0
2020-06-28,Spain,248770,28343.0,150376.0,70051.0
2020-06-29,Spain,248970,28346.0,150376.0,70249.0
2020-06-30,Spain,249271,28355.0,150376.0,70540.0
2020-07-01,Spain,249659,28364.0,150376.0,70919.0
2020-07-02,Spain,250103,28368.0,150376.0,71359.0
2020-07-03,Spain,250545,28385.0,150376.0,71785.0
2020-07-04,Spain,250545,28385.0,150376.0,71785.0
2020-07-05,Spain,250545,28385.0,150376.0,71785.0
2020-07-06,Spain,251789,28388.0,150376.0,73026.0
2020-07-07,Spain,252130,28392.0,150376.0,73363.0
2020-07-08,Spain,252513,28396.0,150376.0,73742.0
2020-07-09,Spain,253056,28401.0,150376.0,74280.0
2020-07-10,Spain,253908,28403.0,150376.0,75130.0
2020-07-11,Spain,253908,28403.0,150376.0,75130.0
2020-07-12,Spain,253908,28403.0,150376.0,75130.0
2020-07-13,Spain,255953,28406.0,150376.0,77172.0
2020-07-14,Spain,256619,28409.0,150376.0,77835.0
2020-07-15,Spain,257494,28413.0,150376.0,78705.0
2020-07-16,Spain,258855,28416.0,150376.0,80063.0
2020-07-17,Spain,260255,28420.0,150376.0,81459.0
2020-07-18,Spain,260255,28420.0,150376.0,81459.0
2020-07-19,Spain,260255,28420.0,150376.0,81459.0
2020-07-20,Spain,264836,28422.0,150376.0,86038.0
2020-07-21,Spain,266194,28424.0,150376.0,87394.0
2020-07-22,Spain,267551,28426.0,150376.0,88749.0
2020-07-23,Spain,270166,28429.0,150376.0,91361.0
2020-07-24,Spain,272421,28432.0,150376.0,93613.0
2020-07-25,Spain,272421,28432.0,150376.0,93613.0
2020-07-26,Spain,272421,28432.0,150376.0,93613.0
2020-07-27,Spain,272421,28432.0,150376.0,93613.0
2020-07-28,Spain,280610,28436.0,150376.0,101798.0
2020-07-29,Spain,282641,28441.0,150376.0,103824.0
2020-07-30,Spain,285430,28443.0,150376.0,106612.0
2020-07-31,Spain,288522,28445.0,150376.0,109702.0
2020-08-01,Spain,288522,28445.0,150376.0,109702.0
2020-08-02,Spain,288522,28445.0,150376.0,109702.0
2020-08-03,Spain,297054,28472.0,150376.0,118207.0
2020-08-04,Spain,302814,28498.0,150376.0,123941.0
2020-08-05,Spain,305767,28499.0,150376.0,126893.0
2020-08-06,Spain,309855,28500.0,150376.0,130980.0
2020-08-07,Spain,314362,28503.0,150376.0,135484.0
2020-08-08,Spain,314362,28503.0,150376.0,135484.0
2020-08-09,Spain,314362,28503.0,150376.0,135484.0
2020-08-10,Spain,322980,28576.0,150376.0,144028.0
2020-08-11,Spain,326612,28581.0,150376.0,147655.0
2020-08-12,Spain,329784,28579.0,150376.0,150829.0
2020-08-13,Spain,337334,28605.0,150376.0,158353.0
2020-08-14,Spain,342813,28617.0,150376.0,163820.0
2020-08-15,Spain,342813,28617.0,150376.0,163820.0
2020-08-16,Spain,342813,28617.0,150376.0,163820.0
2020-08-17,Spain,359082,28646.0,150376.0,180060.0
2020-08-18,Spain,364196,28670.0,150376.0,185150.0
2020-08-19,Spain,370867,28797.0,150376.0,191694.0
2020-08-20,Spain,377906,28813.0,150376.0,198717.0
2020-08-21,Spain,386054,28838.0,150376.0,206840.0
2020-08-22,Spain,386054,28838.0,150376.0,206840.0
2020-08-23,Spain,386054,28838.0,150376.0,206840.0
2020-08-24,Spain,405436,28872.0,150376.0,226188.0
2020-08-25,Spain,412553,28924.0,150376.0,233253.0
2020-08-26,Spain,419849,28971.0,150376.0,240502.0
2020-08-27,Spain,429507,28996.0,150376.0,250135.0
2020-08-28,Spain,439286,29011.0,150376.0,259899.0
2020-08-29,Spain,439286,29011.0,150376.0,259899.0
2020-08-31,Spain,462858,29094.0,150376.0,283388.0
2020-09-01,Spain,470973,29152.0,150376.0,291445.0
2020-09-02,Spain,479554,29194.0,150376.0,299984.0
2020-09-03,Spain,488513,29234.0,150376.0,308903.0
2020-09-04,Spain,498989,29418.0,150376.0,319195.0
2020-09-05,Spain,498989,29418.0,150376.0,319195.0
2020-09-06,Spain,498989,29418.0,150376.0,319195.0
2020-09-07,Spain,525549,29516.0,150376.0,345657.0
2020-09-08,Spain,534513,29594.0,150376.0,354543.0
2020-09-09,Spain,543379,29628.0,150376.0,363375.0
2020-09-10,Spain,554143,29699.0,150376.0,374068.0
2020-09-11,Spain,566326,29747.0,150376.0,386203.0
2020-09-12,Spain,566326,29747.0,150376.0,386203.0
2020-09-13,Spain,566326,29747.0,150376.0,386203.0
2020-09-14,Spain,593730,29848.0,150376.0,413506.0
2020-09-16,Spain,614360,30243.0,150376.0,433741.0
2020-09-17,Spain,625651,30405.0,150376.0,444870.0
2020-09-18,Spain,640040,30495.0,150376.0,459169.0
2020-09-19,Spain,640040,30495.0,150376.0,459169.0
2020-09-20,Spain,640040,30495.0,150376.0,459169.0
2020-09-21,Spain,671468,30663.0,150376.0,490429.0
2020-09-22,Spain,682267,30904.0,150376.0,500987.0
2020-09-23,Spain,693556,31034.0,150376.0,512146.0
2020-09-24,Spain,704209,31118.0,150376.0,522715.0
2020-09-25,Spain,716481,31232.0,150376.0,534873.0
2020-09-26,Spain,716481,31232.0,150376.0,534873.0
2020-09-27,Spain,716481,31232.0,150376.0,534873.0
2020-09-29,Spain,748266,31411.0,150376.0,566479.0
2020-09-30,Spain,769188,31791.0,150376.0,587021.0
2020-10-01,Spain,778607,31973.0,150376.0,596258.0
2020-10-02,Spain,789932,32086.0,150376.0,607470.0
2020-10-03,Spain,789932,32086.0,150376.0,607470.0
2020-10-04,Spain,789932,32086.0,150376.0,607470.0
2020-10-05,Spain,813412,32225.0,150376.0,630811.0
2020-10-06,Spain,825410,32486.0,150376.0,642548.0
2020-10-07,Spain,835901,32562.0,150376.0,652963.0
2020-10-08,Spain,848324,32688.0,150376.0,665260.0
2020-10-09,Spain,861112,32929.0,150376.0,677807.0
2020-10-10,Spain,861112,32929.0,150376.0,677807.0
2020-10-11,Spain,861112,32929.0,150376.0,677807.0
2020-10-12,Spain,888968,33124.0,150376.0,705468.0
2020-10-13,Spain,896086,33204.0,150376.0,712506.0
2020-10-14,Spain,908056,33413.0,150376.0,724267.0
2020-10-15,Spain,921374,33553.0,150376.0,737445.0
2020-10-16,Spain,936560,33775.0,150376.0,752409.0
2020-10-17,Spain,936560,33775.0,150376.0,752409.0
2020-10-18,Spain,936560,33775.0,150376.0,752409.0
2020-10-19,Spain,974449,33992.0,150376.0,790081.0
2020-10-20,Spain,988322,34210.0,150376.0,803736.0
2020-10-21,Spain,1005295,34366.0,150376.0,820553.0
2020-10-22,Spain,1026281,34521.0,150376.0,841384.0
2020-10-23,Spain,1046132,34752.0,150376.0,861004.0
2020-10-24,Spain,1046132,34752.0,150376.0,861004.0
2020-10-25,Spain,1046132,34752.0,150376.0,861004.0
2020-10-26,Spain,1098320,35031.0,150376.0,912913.0
2020-10-27,Spain,1116738,35298.0,150376.0,931064.0
2020-10-28,Spain,1136503,35466.0,150376.0,950661.0
2020-10-29,Spain,1160083,35639.0,150376.0,974068.0
2020-10-30,Spain,1185678,35878.0,150376.0,999424.0
2020-10-31,Spain,1185678,35878.0,150376.0,999424.0
2020-11-01,Spain,1185678,35878.0,150376.0,999424.0
2020-11-02,Spain,1240697,36257.0,150376.0,1054064.0
2020-11-03,Spain,1259366,36495.0,150376.0,1072495.0
2020-11-04,Spain,1284408,38118.0,150376.0,1095914.0
2020-11-05,Spain,1306316,38486.0,150376.0,1117454.0
2020-11-06,Spain,1328832,38833.0,150376.0,1139623.0
2020-11-07,Spain,1328832,38833.0,150376.0,1139623.0
2020-11-08,Spain,1328832,38833.0,150376.0,1139623.0
2020-11-09,Spain,1381218,39345.0,150376.0,1191497.0
2020-11-10,Spain,1381218,39345.0,150376.0,1191497.0
2020-11-11,Spain,1417709,40105.0,150376.0,1227228.0
2020-11-12,Spain,1437220,40461.0,150376.0,1246383.0
2020-11-13,Spain,1458591,40769.0,150376.0,1267446.0
2020-11-14,Spain,1458591,40769.0,150376.0,1267446.0
2020-11-15,Spain,1458591,40769.0,150376.0,1267446.0
2020-11-16,Spain,1496864,41253.0,150376.0,1305235.0
2020-11-17,Spain,1510023,41688.0,150376.0,1317959.0
2020-11-18,Spain,1525341,42039.0,150376.0,1332926.0
2020-11-19,Spain,1541574,42291.0,150376.0,1348907.0
2020-11-20,Spain,1556730,42619.0,150376.0,1363735.0
2020-11-21,Spain,1556730,42619.0,150376.0,1363735.0
2020-11-22,Spain,1556730,42619.0,150376.0,1363735.0
2020-11-23,Spain,1582616,43131.0,150376.0,1389109.0
2020-11-24,Spain,1594844,43668.0,150376.0,1400800.0
2020-11-25,Spain,1605066,44037.0,150376.0,1410653.0
2020-11-26,Spain,1617355,44374.0,150376.0,1422605.0
2020-11-27,Spain,1628208,44668.0,150376.0,1433164.0
2020-11-28,Spain,1628208,44668.0,150376.0,1433164.0
2020-11-29,Spain,1628208,44668.0,150376.0,1433164.0
2020-11-30,Spain,1648187,45069.0,150376.0,1452742.0
2020-12-01,Spain,1656444,45511.0,150376.0,1460557.0
2020-12-02,Spain,1665775,45784.0,150376.0,1469615.0
2020-12-03,Spain,1675902,46038.0,150376.0,1479488.0
2020-12-04,Spain,1684647,46252.0,150376.0,1488019.0
2020-12-05,Spain,1684647,46252.0,150376.0,1488019.0
2020-12-06,Spain,1684647,46252.0,150376.0,1488019.0
2020-12-07,Spain,1702328,46646.0,150376.0,1505306.0
2020-12-08,Spain,1702328,46646.0,150376.0,1505306.0
2020-12-09,Spain,1712101,47019.0,150376.0,1514706.0
2020-12-10,Spain,1720056,47344.0,150376.0,1522336.0
2020-12-11,Spain,1730575,47624.0,150376.0,1532575.0
2020-12-12,Spain,1730575,47624.0,150376.0,1532575.0
2020-12-13,Spain,1730575,47624.0,150376.0,1532575.0
2020-12-14,Spain,1751884,48013.0,150376.0,1553495.0
2020-12-15,Spain,1762212,48401.0,150376.0,1563435.0
2020-12-16,Spain,1773290,48596.0,150376.0,1574318.0
2020-12-17,Spain,1785421,48777.0,150376.0,1586268.0
2020-12-18,Spain,1797236,48926.0,150376.0,1597934.0
2020-12-19,Spain,1797236,48926.0,150376.0,1597934.0
